data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2023-07-23,202330,1.0,1,1,1,0.554064,2.9044437,0,1,521560320233019747,2024-01-25,0.0,1.1738803,34430.0,19.4285714285714,54.593627,0,0,0,50.4619251428571,47.0681557142857,20.2142857142857,20.8571428571429,,,,,,222
2023-07-16,202329,0.0,0,0,0,0.0,0.0,0,1,521560320232919747,2024-01-25,0.0,0.0,34430.0,20.5714285714286,54.3865095714286,0,0,0,51.2960475714286,48.3776414285714,21.3095237142857,22.0,,,,,,222
2023-07-09,202328,2.0,2,2,2,0.9778963,5.8088875,0,1,521560320232819747,2024-01-25,0.0,18.452753,34430.0,19.1428571428571,56.7599607142857,0,0,0,53.0187112857143,49.2882338571429,20.0714285714286,21.0,,,,,,222
2023-07-02,202327,0.0,0,0,0,0.0,0.0,0,1,521560320232719747,2024-01-25,0.0,0.0,34430.0,16.7142857142857,55.6458987142857,0,0,0,52.0367727142857,48.2889567142857,17.4761905714286,18.2857142857143,,,,,,222
2023-06-25,202326,0.0,0,0,0,0.0,0.0,0,1,521560320232619747,2024-01-25,0.0,0.0,34430.0,18.5714285714286,57.253633,0,0,0,54.7851431428571,52.1784072857143,19.0476191428571,19.5714285714286,,,,,,222
2023-06-18,202325,0.0,0,0,0,0.0,0.0,0,1,521560320232519747,2024-01-25,0.0,0.0,34430.0,18.0,64.0836305714286,0,0,0,60.9203788571429,57.6386442857143,18.7142857142857,19.4285714285714,,,,,,222
2023-06-11,202324,0.0,0,0,0,0.0,0.0,0,1,521560320232419747,2024-01-25,0.0,0.0,34430.0,20.7142857142857,66.4969484285714,0,0,0,63.926713,61.1503862857143,21.2857142857143,21.8571428571429,,,,,,222
2023-06-04,202323,0.0,0,0,0,0.0,0.0,0,1,521560320232319747,2024-01-25,0.0,0.0,34430.0,19.5714285714286,59.4515584285714,0,0,0,58.4332071428571,57.2548961428571,19.7619048571429,20.0,,,,,,222
2023-05-28,202322,3.0,3,3,3,0.96096355,8.713331,0,1,521560320232219747,2024-01-25,0.0,7.267287,34430.0,20.3,67.169108,0,0,0,63.6827369,60.2327318,21.1,21.9,,,,,,222
2023-05-21,202321,1.0,1,1,1,0.893719,2.9044437,0,1,521560320232119747,2024-01-25,0.0,6.168775,34430.0,14.0,78.9360135,0,0,0,60.0060449,41.7556427,19.1958332,24.4,,,,,,222
2023-05-14,202320,0.0,0,0,0,0.0,0.0,0,1,521560320232019747,2024-01-25,0.0,0.0,34430.0,14.8333333333333,78.6741533888889,0,0,0,54.5352862222222,34.0003195555556,20.4537035555556,25.4444444444444,,,,,,222
2023-05-07,202319,0.0,0,0,0,0.0,0.0,0,1,521560320231919747,2024-01-25,0.0,0.0,34430.0,19.875,69.332691875,0,0,0,61.188341375,52.937484875,21.7083335,23.75,,,,,,222
2023-04-30,202318,0.0,0,0,0,0.0,0.0,0,1,521560320231819747,2024-01-25,0.0,0.0,34430.0,20.2,72.555739,0,0,0,68.7814148,63.9723086,20.9333336,21.8,,,,,,222
2023-04-23,202317,2.0,2,2,2,0.8643111,5.8088875,0,1,521560320231719747,2024-01-25,0.0,3.4789517,34430.0,17.5652173913043,88.9228126086957,0,0,0,71.9095056521739,49.9794486086957,21.5923913913043,26.3913043478261,,,,,,222
2023-04-16,202316,0.0,0,0,0,0.0,0.0,0,1,521560320231619747,2024-01-25,0.0,0.0,34430.0,18.4285714285714,91.6000642857143,0,0,0,75.3259434285714,53.8946497142857,22.0952382857143,27.0,,,,,,222
2023-04-09,202315,1.0,1,1,1,0.36178356,2.9044437,0,1,521560320231519747,2024-01-25,0.0,0.6817556,34430.0,19.1428571428571,94.0203,1,0,0,77.2057447142857,51.4963784285714,22.4523808571429,27.7142857142857,,,,,,222
2023-04-02,202314,0.0,0,0,0,0.0,0.0,0,1,521560320231419747,2024-01-25,0.0,0.0,34430.0,18.7142857142857,90.7521171428571,0,0,0,75.2732408571429,51.3468842857143,21.660714,26.5714285714286,,,,,,222
2023-03-26,202313,1.0,1,1,1,0.068452515,2.9044437,0,1,521560320231319747,2024-01-25,0.0,0.25848126,34430.0,20.8571428571429,72.2697849047619,0,0,0,55.8554788095238,44.1183038571429,24.4166664761905,27.3809523809524,,,,,,222
2023-03-19,202312,3.0,3,3,3,0.3886177,8.713331,0,1,521560320231219747,2024-01-25,0.0,0.81384933,34430.0,17.5454545454545,91.3497589090909,0,0,0,71.9430174545455,48.5877656363636,21.8560603636364,27.0,,,,,,222
2023-03-12,202311,5.0,5,5,5,0.73992604,14.522219,0,1,521560320231119747,2024-01-25,0.0,1.5372918,34430.0,21.3,81.283395,0,0,1,81.277472,81.271548,21.35,21.4,,,,,,222
2023-03-05,202310,4.0,4,4,4,0.5448083,11.617775,0,1,521560320231019747,2024-01-25,0.0,1.0798483,34430.0,22.1428571428571,70.8364115714286,0,0,0,68.8942271428571,66.952045,22.3571428571429,22.5714285714286,,,,,,222
2023-02-26,202309,2.0,2,2,2,0.10097623,5.8088875,0,1,521560320230919747,2024-01-25,0.0,0.38874146,34430.0,22.0,75.1189728333333,0,0,0,72.9228621666667,70.7267544166667,22.3333333333333,22.6666666666667,,,,,,222
2023-02-19,202308,4.0,4,4,4,0.12984529,11.617775,0,1,521560320230819747,2024-01-25,0.0,0.5209028,34430.0,18.9473684210526,90.1438903157895,1,0,0,73.7145455789474,51.9968642105263,22.1798247368421,27.6842105263158,,,,,,222
2023-02-12,202307,4.0,4,4,4,0.064701416,11.617775,0,1,521560320230719747,2024-01-25,0.0,0.43164504,34430.0,24.5714285714286,59.7649554285714,0,0,0,58.9899425714286,58.2149302857143,24.7142857142857,24.8571428571429,,,,,,222
2023-02-05,202306,7.0,7,7,7,0.35222217,20.331106,0,1,521560320230619747,2024-01-25,0.0,0.8284118,34430.0,23.0,71.7624368571429,0,0,1,69.3454032857143,66.0995661428571,23.4940477142857,24.2857142857143,,,,,,222
2023-01-29,202305,14.0,14,14,14,0.9370237,40.662212,0,1,521560320230519747,2024-01-25,0.0,1.9538676,34430.0,21.7142857142857,73.9629072857143,0,0,1,68.9879072857143,61.1977235714286,22.970238,24.4285714285714,,,,,,222
2023-01-22,202304,5.0,5,5,5,0.5409253,14.522219,0,1,521560320230419747,2024-01-25,0.0,1.0652709,34430.0,20.5714285714286,81.7212771428571,0,0,1,81.7212771428571,81.7212771428571,20.5714285714286,20.5714285714286,,,,,,222
2023-01-15,202303,10.0,10,10,10,0.9951401,29.044437,0,1,521560320230319747,2024-01-25,0.0,5.34385,34430.0,22.1428571428571,69.4868628571429,0,1,1,69.4868628571429,69.4868628571429,22.1428571428571,22.1428571428571,,,,,,222
2023-01-08,202302,5.0,5,5,5,0.97269136,14.522219,0,1,521560320230219747,2024-01-25,0.0,5.4061756,34430.0,19.0,90.6840257142857,1,1,1,79.6281335714286,62.9142951428571,21.1190474285714,24.2857142857143,,,,,,222
2023-01-01,202301,0.0,0,0,0,0.0,0.0,0,1,521560320230119740,2024-01-18,0.0,0.0,34430.0,19.2857142857143,92.3190262857143,0,0,0,76.6823057142857,56.4081015714286,21.9821425714286,26.0,,,,,,222
2024-01-07,202402,0.0,0,0,0,0.5,0.0,0,1,522230220240219747,2024-01-25,0.0,0.0,5882.0,21.7142857142857,87.0944164285714,0,0,0,85.6288407142857,84.1632664285714,21.8571428571429,22.0,,,,,,1
2023-12-31,202401,0.0,0,0,0,0.5,0.0,0,1,522230220240119747,2024-01-25,0.0,0.0,5882.0,21.375,91.4545975,0,0,0,90.47780375,89.50101125,21.4375,21.5,,,,,,1
2023-12-24,202352,0.0,0,0,0,0.5,0.0,0,1,522230220235219747,2024-01-25,0.0,0.0,5882.0,22.25,80.3006755,0,0,0,79.11323625,78.251583,22.53125,22.75,,,,,,1
2023-12-17,202351,0.0,0,0,0,0.5,0.0,0,1,522230220235119747,2024-01-25,0.0,0.0,5882.0,23.0,68.1333115714286,0,0,0,65.8445251428571,63.5557388571429,23.3571428571429,23.7142857142857,,,,,,1
2023-12-10,202350,0.0,0,0,0,0.5,0.0,0,1,522230220235019747,2024-01-25,0.0,0.0,5882.0,23.3888888888889,62.7843095,0,0,0,52.8631001111111,38.8502437222222,25.9027782222222,30.5555555555556,,,,,,1
2023-12-03,202349,0.0,0,0,0,0.0,0.0,0,1,522230220234919747,2024-01-25,0.0,0.0,5882.0,18.7142857142857,87.7224685714286,0,0,0,65.5763457142857,40.3694318571429,23.6817458571429,29.7142857142857,,,,,,1
2023-11-26,202348,0.0,0,0,0,0.0,0.0,0,1,522230220234819747,2024-01-25,0.0,0.0,5882.0,19.5714285714286,90.8571985714286,0,0,0,68.0952208571429,41.0100611428571,24.1011905714286,30.1428571428571,,,,,,1
2023-11-19,202347,0.0,0,0,0,0.0,0.0,0,1,522230220234719747,2024-01-25,0.0,0.0,5882.0,20.4285714285714,91.7267042857143,0,0,0,69.7437978571429,43.2197112857143,24.315476,30.0,,,,,,1
2023-11-12,202346,0.0,0,0,0,0.0,0.0,0,1,522230220234619747,2024-01-25,0.0,0.0,5882.0,22.7777777777778,72.453616,0,0,0,55.1531758888889,36.1894995,26.2638893333333,30.5,,,,,,1
2023-11-05,202345,0.0,0,0,0,0.0,0.0,0,1,522230220234519747,2024-01-25,0.0,0.0,5882.0,24.1428571428571,59.406555,0,0,0,55.402875,51.7489038571429,24.8214285714286,25.5714285714286,,,,,,1
2023-10-29,202344,0.0,0,0,0,0.0,0.0,0,1,522230220234419747,2024-01-25,0.0,0.0,5882.0,22.5714285714286,76.8299397142857,0,0,0,74.9081557142857,72.986375,22.8571428571429,23.1428571428571,,,,,,1
2023-10-22,202343,0.0,0,0,0,0.0,0.0,0,1,522230220234319747,2024-01-25,0.0,0.0,5882.0,23.625,70.64784975,0,0,0,68.864556875,66.845518,23.84375,24.125,,,,,,1
2023-10-15,202342,0.0,0,0,0,0.0,0.0,0,1,522230220234219747,2024-01-25,0.0,0.0,5882.0,25.0,50.4539024285714,0,0,0,47.6675038571429,44.5824724285714,25.6071428571429,26.2857142857143,,,,,,1
2023-10-08,202341,0.0,0,0,0,0.0,0.0,0,1,522230220234119747,2024-01-25,0.0,0.0,5882.0,24.1428571428571,68.0289928571429,0,0,0,65.4778638571429,63.2150002857143,24.5357142857143,24.8571428571429,,,,,,1
2023-10-01,202340,0.0,0,0,0,0.0,0.0,0,1,522230220234019747,2024-01-25,0.0,0.0,5882.0,23.75,69.19345425,0,0,0,66.60855875,64.023664625,24.3125,24.875,,,,,,1
2023-09-24,202339,0.0,0,0,0,0.0,0.0,0,1,522230220233919747,2024-01-25,0.0,0.0,5882.0,23.7272727272727,66.4350733636364,0,0,0,56.7536482727273,43.6213007272727,25.3939394545455,27.9090909090909,,,,,,1
2023-09-17,202338,0.0,0,0,0,0.0,0.0,0,1,522230220233819747,2024-01-25,0.0,0.0,5882.0,24.5714285714286,43.9911928571429,0,0,0,40.9585695714286,38.7778872857143,25.6011905714286,26.5714285714286,,,,,,1
2023-09-10,202337,0.0,0,0,0,0.0,0.0,0,1,522230220233719747,2024-01-25,0.0,0.0,5882.0,17.2857142857143,71.4288895714286,0,0,0,47.7239744285714,30.0772778571429,23.404762,29.1428571428571,,,,,,1
2023-09-03,202336,0.0,0,0,0,0.0,0.0,0,1,522230220233619747,2024-01-25,0.0,0.0,5882.0,18.8571428571429,74.2545301428571,0,0,0,50.6712978571429,30.0095514285714,24.2023808571429,29.8571428571429,,,,,,1
2023-08-27,202335,0.0,0,0,0,0.0,0.0,0,1,522230220233519747,2024-01-25,0.0,0.0,5882.0,19.0,92.34299,0,0,0,71.8088505714286,44.0525872857143,22.9583334285714,28.4285714285714,,,,,,1
2023-08-20,202334,0.0,0,0,0,0.0,0.0,0,1,522230220233419747,2024-01-25,0.0,0.0,5882.0,16.875,77.421457875,0,0,0,51.082666375,25.825212,23.458333,30.875,,,,,,1
2023-08-13,202333,0.0,0,0,0,0.0,0.0,0,1,522230220233319747,2024-01-25,0.0,0.0,5882.0,17.0,61.4503328571429,0,0,0,44.9058054285714,30.9160845714286,21.4047617142857,25.7142857142857,,,,,,1
2023-08-06,202332,0.0,0,0,0,0.0,0.0,0,1,522230220233219747,2024-01-25,0.0,0.0,5882.0,21.8571428571429,38.9092852857143,0,0,0,37.1328168571429,35.2294795714286,22.8095237142857,23.7142857142857,,,,,,1
2023-07-30,202331,0.0,0,0,0,0.0,0.0,0,1,522230220233119747,2024-01-25,0.0,0.0,5882.0,20.4285714285714,46.0437821428571,0,0,0,43.8288837142857,41.9376985714286,20.904762,21.2857142857143,,,,,,1
2023-07-23,202330,0.0,0,0,0,0.0,0.0,0,1,522230220233019747,2024-01-25,0.0,0.0,5882.0,19.4285714285714,54.593627,0,0,0,50.4619251428571,47.0681557142857,20.2142857142857,20.8571428571429,,,,,,1
2023-07-16,202329,0.0,0,0,0,0.0,0.0,0,1,522230220232919747,2024-01-25,0.0,0.0,5882.0,20.5714285714286,54.3865095714286,0,0,0,51.2960475714286,48.3776414285714,21.3095237142857,22.0,,,,,,1
2023-07-09,202328,0.0,0,0,0,0.0,0.0,0,1,522230220232819747,2024-01-25,0.0,0.0,5882.0,19.1428571428571,56.7599607142857,0,0,0,53.0187112857143,49.2882338571429,20.0714285714286,21.0,,,,,,1
2023-07-02,202327,0.0,0,0,0,0.0,0.0,0,1,522230220232719747,2024-01-25,0.0,0.0,5882.0,16.7142857142857,55.6458987142857,0,0,0,52.0367727142857,48.2889567142857,17.4761905714286,18.2857142857143,,,,,,1
2023-06-25,202326,0.0,0,0,0,0.0,0.0,0,1,522230220232619747,2024-01-25,0.0,0.0,5882.0,18.5714285714286,57.253633,0,0,0,54.7851431428571,52.1784072857143,19.0476191428571,19.5714285714286,,,,,,1
2023-06-18,202325,0.0,0,0,0,0.0,0.0,0,1,522230220232519747,2024-01-25,0.0,0.0,5882.0,18.0,64.0836305714286,0,0,0,60.9203788571429,57.6386442857143,18.7142857142857,19.4285714285714,,,,,,1
2023-06-11,202324,0.0,0,0,0,0.0,0.0,0,1,522230220232419747,2024-01-25,0.0,0.0,5882.0,20.7142857142857,66.4969484285714,0,0,0,63.926713,61.1503862857143,21.2857142857143,21.8571428571429,,,,,,1
2023-06-04,202323,0.0,0,0,0,0.0,0.0,0,1,522230220232319747,2024-01-25,0.0,0.0,5882.0,19.5714285714286,59.4515584285714,0,0,0,58.4332071428571,57.2548961428571,19.7619048571429,20.0,,,,,,1
2023-05-28,202322,0.0,0,0,0,0.0,0.0,0,1,522230220232219747,2024-01-25,0.0,0.0,5882.0,20.3,67.169108,0,0,0,63.6827369,60.2327318,21.1,21.9,,,,,,1
2023-05-21,202321,0.0,0,0,0,0.0,0.0,0,1,522230220232119747,2024-01-25,0.0,0.0,5882.0,14.0,78.9360135,0,0,0,60.0060449,41.7556427,19.1958332,24.4,,,,,,1
2023-05-14,202320,0.0,0,0,0,0.0,0.0,0,1,522230220232019747,2024-01-25,0.0,0.0,5882.0,14.8333333333333,78.6741533888889,0,0,0,54.5352862222222,34.0003195555556,20.4537035555556,25.4444444444444,,,,,,1
2023-05-07,202319,0.0,0,0,0,0.0,0.0,0,1,522230220231919747,2024-01-25,0.0,0.0,5882.0,19.875,69.332691875,0,0,0,61.188341375,52.937484875,21.7083335,23.75,,,,,,1
2023-04-30,202318,0.0,0,0,0,0.0,0.0,0,1,522230220231819747,2024-01-25,0.0,0.0,5882.0,20.2,72.555739,0,0,0,68.7814148,63.9723086,20.9333336,21.8,,,,,,1
2023-04-23,202317,0.0,0,0,0,0.0,0.0,0,1,522230220231719747,2024-01-25,0.0,0.0,5882.0,17.5652173913043,88.9228126086957,0,0,0,71.9095056521739,49.9794486086957,21.5923913913043,26.3913043478261,,,,,,1
2023-04-16,202316,0.0,0,0,0,0.0,0.0,0,1,522230220231619747,2024-01-25,0.0,0.0,5882.0,18.4285714285714,91.6000642857143,0,0,0,75.3259434285714,53.8946497142857,22.0952382857143,27.0,,,,,,1
2023-04-09,202315,0.0,0,0,0,0.0,0.0,0,1,522230220231519747,2024-01-25,0.0,0.0,5882.0,19.1428571428571,94.0203,0,0,0,77.2057447142857,51.4963784285714,22.4523808571429,27.7142857142857,,,,,,1
2023-04-02,202314,0.0,0,0,0,0.0,0.0,0,1,522230220231419747,2024-01-25,0.0,0.0,5882.0,18.7142857142857,90.7521171428571,0,0,0,75.2732408571429,51.3468842857143,21.660714,26.5714285714286,,,,,,1
2023-03-26,202313,0.0,0,0,0,0.0,0.0,0,1,522230220231319747,2024-01-25,0.0,0.0,5882.0,20.8571428571429,72.2697849047619,0,0,0,55.8554788095238,44.1183038571429,24.4166664761905,27.3809523809524,,,,,,1
2023-03-19,202312,0.0,0,0,0,0.0,0.0,0,1,522230220231219747,2024-01-25,0.0,0.0,5882.0,17.5454545454545,91.3497589090909,0,0,0,71.9430174545455,48.5877656363636,21.8560603636364,27.0,,,,,,1
2023-03-12,202311,0.0,0,0,0,0.0,0.0,0,1,522230220231119747,2024-01-25,0.0,0.0,5882.0,21.3,81.283395,0,0,0,81.277472,81.271548,21.35,21.4,,,,,,1
2023-03-05,202310,0.0,0,0,0,0.0,0.0,0,1,522230220231019747,2024-01-25,0.0,0.0,5882.0,22.1428571428571,70.8364115714286,0,0,0,68.8942271428571,66.952045,22.3571428571429,22.5714285714286,,,,,,1
2023-02-26,202309,1.0,1,1,1,0.9632679,17.00102,0,1,522230220230919747,2024-01-25,0.0,18.521618,5882.0,22.0,75.1189728333333,0,0,0,72.9228621666667,70.7267544166667,22.3333333333333,22.6666666666667,,,,,,1
2023-02-19,202308,0.0,0,0,0,0.0,0.0,0,1,522230220230819747,2024-01-25,0.0,0.0,5882.0,18.9473684210526,90.1438903157895,0,0,0,73.7145455789474,51.9968642105263,22.1798247368421,27.6842105263158,,,,,,1
2023-02-12,202307,0.0,0,0,0,0.0,0.0,0,1,522230220230719747,2024-01-25,0.0,0.0,5882.0,24.5714285714286,59.7649554285714,0,0,0,58.9899425714286,58.2149302857143,24.7142857142857,24.8571428571429,,,,,,1
2023-02-05,202306,0.0,0,0,0,0.0,0.0,0,1,522230220230619747,2024-01-25,0.0,0.0,5882.0,23.0,71.7624368571429,0,0,0,69.3454032857143,66.0995661428571,23.4940477142857,24.2857142857143,,,,,,1
2023-01-29,202305,0.0,0,0,0,0.0,0.0,0,1,522230220230519747,2024-01-25,0.0,0.0,5882.0,21.7142857142857,73.9629072857143,0,0,0,68.9879072857143,61.1977235714286,22.970238,24.4285714285714,,,,,,1
2023-01-22,202304,0.0,0,0,0,0.0,0.0,0,1,522230220230419747,2024-01-25,0.0,0.0,5882.0,20.5714285714286,81.7212771428571,0,0,0,81.7212771428571,81.7212771428571,20.5714285714286,20.5714285714286,,,,,,1
2023-01-15,202303,0.0,0,0,0,0.0,0.0,0,1,522230220230319747,2024-01-25,0.0,0.0,5882.0,22.1428571428571,69.4868628571429,0,0,0,69.4868628571429,69.4868628571429,22.1428571428571,22.1428571428571,,,,,,1
2023-01-08,202302,0.0,0,0,0,0.0,0.0,0,1,522230220230219747,2024-01-25,0.0,0.0,5882.0,19.0,90.6840257142857,0,0,0,79.6281335714286,62.9142951428571,21.1190474285714,24.2857142857143,,,,,,1
2023-01-01,202301,0.0,0,0,0,0.0,0.0,0,1,522230220230119740,2024-01-18,0.0,0.0,5882.0,19.2857142857143,92.3190262857143,0,0,0,76.6823057142857,56.4081015714286,21.9821425714286,26.0,,,,,,1
2024-01-07,202402,0.0,0,0,0,0.0,0.0,0,1,521460620240219747,2024-01-25,0.0,0.0,46730.0,21.7142857142857,87.0944164285714,0,0,0,85.6288407142857,84.1632664285714,21.8571428571429,22.0,,,,,,44
2023-12-31,202401,0.0,0,0,0,0.0,0.0,0,1,521460620240119747,2024-01-25,0.0,0.0,46730.0,21.375,91.4545975,0,0,0,90.47780375,89.50101125,21.4375,21.5,,,,,,44
2023-12-24,202352,0.0,0,0,0,0.0,0.0,0,1,521460620235219747,2024-01-25,0.0,0.0,46730.0,22.25,80.3006755,0,0,0,79.11323625,78.251583,22.53125,22.75,,,,,,44
2023-12-17,202351,0.0,0,0,0,0.0,0.0,0,1,521460620235119747,2024-01-25,0.0,0.0,46730.0,23.0,68.1333115714286,0,0,0,65.8445251428571,63.5557388571429,23.3571428571429,23.7142857142857,,,,,,44
2023-12-10,202350,0.0,0,0,0,0.0,0.0,0,1,521460620235019747,2024-01-25,0.0,0.0,46730.0,23.3888888888889,62.7843095,0,0,0,52.8631001111111,38.8502437222222,25.9027782222222,30.5555555555556,,,,,,44
2023-12-03,202349,0.0,0,0,0,0.0,0.0,0,1,521460620234919747,2024-01-25,0.0,0.0,46730.0,18.7142857142857,87.7224685714286,0,0,0,65.5763457142857,40.3694318571429,23.6817458571429,29.7142857142857,,,,,,44
2023-11-26,202348,1.0,1,1,1,0.9632679,2.139953,0,1,521460620234819747,2024-01-25,0.0,18.521618,46730.0,19.5714285714286,90.8571985714286,1,0,0,68.0952208571429,41.0100611428571,24.1011905714286,30.1428571428571,,,,,,44
2023-11-19,202347,0.0,0,0,0,0.0,0.0,0,1,521460620234719747,2024-01-25,0.0,0.0,46730.0,20.4285714285714,91.7267042857143,0,0,0,69.7437978571429,43.2197112857143,24.315476,30.0,,,,,,44
2023-11-12,202346,0.0,0,0,0,0.0,0.0,0,1,521460620234619747,2024-01-25,0.0,0.0,46730.0,22.7777777777778,72.453616,0,0,0,55.1531758888889,36.1894995,26.2638893333333,30.5,,,,,,44
2023-11-05,202345,0.0,0,0,0,0.0,0.0,0,1,521460620234519747,2024-01-25,0.0,0.0,46730.0,24.1428571428571,59.406555,0,0,0,55.402875,51.7489038571429,24.8214285714286,25.5714285714286,,,,,,44
2023-10-29,202344,0.0,0,0,0,0.0,0.0,0,1,521460620234419747,2024-01-25,0.0,0.0,46730.0,22.5714285714286,76.8299397142857,0,0,0,74.9081557142857,72.986375,22.8571428571429,23.1428571428571,,,,,,44
2023-10-22,202343,0.0,0,0,0,0.0,0.0,0,1,521460620234319747,2024-01-25,0.0,0.0,46730.0,23.625,70.64784975,0,0,0,68.864556875,66.845518,23.84375,24.125,,,,,,44
2023-10-15,202342,0.0,0,0,0,0.0,0.0,0,1,521460620234219747,2024-01-25,0.0,0.0,46730.0,25.0,50.4539024285714,0,0,0,47.6675038571429,44.5824724285714,25.6071428571429,26.2857142857143,,,,,,44
2023-10-08,202341,0.0,0,0,0,0.0,0.0,0,1,521460620234119747,2024-01-25,0.0,0.0,46730.0,24.1428571428571,68.0289928571429,0,0,0,65.4778638571429,63.2150002857143,24.5357142857143,24.8571428571429,,,,,,44
2023-10-01,202340,0.0,0,0,0,0.0,0.0,0,1,521460620234019747,2024-01-25,0.0,0.0,46730.0,23.75,69.19345425,0,0,0,66.60855875,64.023664625,24.3125,24.875,,,,,,44
2023-09-24,202339,0.0,0,0,0,0.0,0.0,0,1,521460620233919747,2024-01-25,0.0,0.0,46730.0,23.7272727272727,66.4350733636364,0,0,0,56.7536482727273,43.6213007272727,25.3939394545455,27.9090909090909,,,,,,44
2023-09-17,202338,0.0,0,0,0,0.0,0.0,0,1,521460620233819747,2024-01-25,0.0,0.0,46730.0,24.5714285714286,43.9911928571429,0,0,0,40.9585695714286,38.7778872857143,25.6011905714286,26.5714285714286,,,,,,44
2023-09-10,202337,0.0,0,0,0,0.0,0.0,0,1,521460620233719747,2024-01-25,0.0,0.0,46730.0,17.2857142857143,71.4288895714286,0,0,0,47.7239744285714,30.0772778571429,23.404762,29.1428571428571,,,,,,44
2023-09-03,202336,0.0,0,0,0,0.0,0.0,0,1,521460620233619747,2024-01-25,0.0,0.0,46730.0,18.8571428571429,74.2545301428571,0,0,0,50.6712978571429,30.0095514285714,24.2023808571429,29.8571428571429,,,,,,44
2023-08-27,202335,0.0,0,0,0,0.0,0.0,0,1,521460620233519747,2024-01-25,0.0,0.0,46730.0,19.0,92.34299,0,0,0,71.8088505714286,44.0525872857143,22.9583334285714,28.4285714285714,,,,,,44
2023-08-20,202334,0.0,0,0,0,0.0,0.0,0,1,521460620233419747,2024-01-25,0.0,0.0,46730.0,16.875,77.421457875,0,0,0,51.082666375,25.825212,23.458333,30.875,,,,,,44
2023-08-13,202333,0.0,0,0,0,0.0,0.0,0,1,521460620233319747,2024-01-25,0.0,0.0,46730.0,17.0,61.4503328571429,0,0,0,44.9058054285714,30.9160845714286,21.4047617142857,25.7142857142857,,,,,,44
2023-08-06,202332,1.0,1,1,1,0.9630892,2.139953,0,1,521460620233219747,2024-01-25,0.0,18.430246,46730.0,21.8571428571429,38.9092852857143,0,0,0,37.1328168571429,35.2294795714286,22.8095237142857,23.7142857142857,,,,,,44
2023-07-30,202331,0.0,0,0,0,0.0,0.0,0,1,521460620233119747,2024-01-25,0.0,0.0,46730.0,20.4285714285714,46.0437821428571,0,0,0,43.8288837142857,41.9376985714286,20.904762,21.2857142857143,,,,,,44
2023-07-23,202330,0.0,0,0,0,0.0,0.0,0,1,521460620233019747,2024-01-25,0.0,0.0,46730.0,19.4285714285714,54.593627,0,0,0,50.4619251428571,47.0681557142857,20.2142857142857,20.8571428571429,,,,,,44
2023-07-16,202329,0.0,0,0,0,0.0,0.0,0,1,521460620232919747,2024-01-25,0.0,0.0,46730.0,20.5714285714286,54.3865095714286,0,0,0,51.2960475714286,48.3776414285714,21.3095237142857,22.0,,,,,,44
2023-07-09,202328,0.0,0,0,0,0.0,0.0,0,1,521460620232819747,2024-01-25,0.0,0.0,46730.0,19.1428571428571,56.7599607142857,0,0,0,53.0187112857143,49.2882338571429,20.0714285714286,21.0,,,,,,44
2023-07-02,202327,0.0,0,0,0,0.0,0.0,0,1,521460620232719747,2024-01-25,0.0,0.0,46730.0,16.7142857142857,55.6458987142857,0,0,0,52.0367727142857,48.2889567142857,17.4761905714286,18.2857142857143,,,,,,44
2023-06-25,202326,2.0,2,2,2,0.8808665,4.279906,0,1,521460620232619747,2024-01-25,0.0,3.9091,46730.0,18.5714285714286,57.253633,0,0,0,54.7851431428571,52.1784072857143,19.0476191428571,19.5714285714286,,,,,,44
2023-06-18,202325,0.0,0,0,0,0.0,0.0,0,1,521460620232519747,2024-01-25,0.0,0.0,46730.0,18.0,64.0836305714286,0,0,0,60.9203788571429,57.6386442857143,18.7142857142857,19.4285714285714,,,,,,44
2023-06-11,202324,1.0,1,1,1,0.75108904,2.139953,0,1,521460620232419747,2024-01-25,0.0,2.4216352,46730.0,20.7142857142857,66.4969484285714,0,0,0,63.926713,61.1503862857143,21.2857142857143,21.8571428571429,,,,,,44
2023-06-04,202323,0.0,0,0,0,0.0,0.0,0,1,521460620232319747,2024-01-25,0.0,0.0,46730.0,19.5714285714286,59.4515584285714,0,0,0,58.4332071428571,57.2548961428571,19.7619048571429,20.0,,,,,,44
2023-05-28,202322,0.0,0,0,0,0.0,0.0,0,1,521460620232219747,2024-01-25,0.0,0.0,46730.0,20.3,67.169108,0,0,0,63.6827369,60.2327318,21.1,21.9,,,,,,44
2023-05-21,202321,1.0,1,1,1,0.31072012,2.139953,0,1,521460620232119747,2024-01-25,0.0,0.59300995,46730.0,14.0,78.9360135,0,0,0,60.0060449,41.7556427,19.1958332,24.4,,,,,,44
2023-05-14,202320,2.0,2,2,2,0.620431,4.279906,0,1,521460620232019747,2024-01-25,0.0,1.3393953,46730.0,14.8333333333333,78.6741533888889,0,0,0,54.5352862222222,34.0003195555556,20.4537035555556,25.4444444444444,,,,,,44
